"","cs_code","year","state","cs_name","all_cause_deaths_2020","cens_pop_est","total_deaths_lag1","pop_lag1","covid_deaths_2020","num_counties","death_offset_2020","death_offset_lag1","all_cause_death_rate_2020","death_rate_lag1","time","time_orig_vals","fitted_deaths_2020","fitted_death_rate_2020","pred_deaths_lwr_ci_2020","pred_deaths_upr_ci_2020","pred_death_rate_lwr_ci_2020","pred_death_rate_upr_ci_2020","pred_death_std_err","pred_death_rate_std_err","covid_death_rate_2020","excess_deaths_2020","excess_assigned_covid_deaths","excess_unassigned_covid_deaths","prop_deaths_unassigned","excess_death_rate_2020","excess_assigned_covid_death_rate","excess_unassigned_covid_death_rate","prop_death_rate_unassigned"
"71","05CS013",2020,"AR","Cross+Lee+St. Francis",751,49470,626,50270,88,3,49.47,50.27,15.1809177279159,12.4527551223394,22,22,616.403696670428,12.4601515397297,559,675,11.299777643016,13.6446331109763,30.3426128267352,0.613353806887713,1.77885587224581,134.596303329572,88,46.5963033295725,0.346193039310127,2.72076618818622,1.77885587224581,0.941910315940411,0.346193039310125
"72","05CS014",2020,"AR","Faulkner",1122,127623,1067,126007,92,1,127.623,126.007,8.79151877012764,8.46778353583531,22,22,1103.98756079994,8.65038089372555,1025.975,1182.025,8.03910737092844,9.26184935317302,40.4699925413422,0.317105792383365,0.720873196837561,18.0124392000637,92,-73.9875607999363,NA,0.141137876402087,0.720873196837561,-0.579735320435473,NA
"73","05CS015",2020,"AR","Franklin+Johnson+Logan",930,66661,849,65759,65,3,66.661,65.759,13.9511858507973,12.9107802734226,22,22,829.492493635694,12.4434450973687,760.975,899,11.4155953256027,13.4861463224374,36.084115374807,0.541307741780156,0.975082882044974,100.507506364306,65,35.5075063643062,0.353282134327394,1.50774075342862,0.975082882044974,0.532657871383644,0.353282134327386
"74","05CS016",2020,"AR","Garland",1604,100559,1461,99386,152,1,100.559,99.386,15.950834833282,14.7002595939066,22,22,1470.75176923385,14.6257596956398,1370.975,1562.05,13.633538519675,15.5336668025736,48.6506714427646,0.48380225979539,1.51155043307909,133.248230766153,152,-18.7517692338465,NA,1.32507513764216,1.51155043307909,-0.186475295436927,NA
"75","05CS017",2020,"AR","Grant+Hot Spring",746,52263,657,52036,77,2,52.263,52.036,14.2739605457015,12.6258743946499,22,22,670.723850488822,12.8336270495154,608,731.025,11.6334691847005,13.9874289650422,31.814895671471,0.608746066461379,1.47331764345713,75.276149511178,77,-1.72385048882199,NA,1.44033349618613,1.47331764345713,-0.0329841472710044,NA
"76","05CS018",2020,"AR","Hempstead+Howard+Nevada+Pike",746,53624,690,53704,84,4,53.624,53.704,13.9116813367149,12.8482049754208,22,22,695.447411596608,12.9689581455432,633,762.025,11.8044159331643,14.2105214083246,32.3560568427986,0.603387603364139,1.56646277786066,50.5525884033918,84,-33.4474115966082,NA,0.942723191171707,1.56646277786066,-0.623739586688952,NA
"77","05CS019",2020,"AR","Independence+Jackson+Woodruff",939,60820,727,60864,117,3,60.82,60.864,15.4390003288392,11.9446635120925,22,22,764.750531170108,12.5739975529449,698,828,11.4764879973693,13.6139427819796,33.5989095466315,0.552431922831823,1.92370930614929,174.249468829892,117,57.2494688298917,0.328548885768947,2.86500277589431,1.92370930614929,0.941293469745016,0.328548885768947
"78","05CS020",2020,"AR","Jefferson",1032,65887,823,66824,139,1,65.887,66.824,15.6631809006329,12.3159343948282,22,22,839.811778693115,12.7462440040238,768,909,11.6563206702384,13.79634829329,35.6639828913664,0.541290131457896,2.10967262130618,192.188221306885,139,53.1882213068852,0.276750681936717,2.91693689660912,2.10967262130618,0.807264275302945,0.276750681936717
"79","05CS021",2020,"AR","Little River+Polk+Sevier",745,49124,645,49230,129,3,49.124,49.23,15.1657031186385,13.1017672151127,22,22,623.277772180621,12.6878465145473,565.975,685,11.521354124257,13.9443042097549,31.2516454661886,0.636178761220352,2.62600765409983,121.722227819379,129,-7.27777218062079,NA,2.47785660409122,2.62600765409983,-0.148151050008612,NA
"80","05CS022",2020,"AR","Lonoke",804,75211,713,73309,88,1,75.211,73.309,10.6899256757655,9.72595452127297,22,22,736.754156789646,9.79582982262762,670,807.025,8.90827139647126,10.7301458563242,34.0691846885913,0.452981408152947,1.17004161625294,67.2458432103545,88,-20.7541567896455,NA,0.894095853137884,1.17004161625294,-0.275945763115058,NA
"81","05CS023",2020,"AR","Mississippi+Poinsett",1089,63307,891,64179,149,2,63.307,64.179,17.2018892065648,13.8830458561212,22,22,877.667256811462,13.8636684223145,803.975,954,12.6996224746079,15.0694236024452,37.5538947915394,0.593202881064329,2.35361018528757,211.332743188538,149,62.3327431885383,0.294950712549682,3.33822078425034,2.35361018528757,0.98461059896277,0.294950712549675
"82","05CS024",2020,"AR","Montgomery+Perry+Scott+Yell",761,51046,689,51063,94,4,51.046,51.063,14.9081220859617,13.4931359301255,22,22,704.140968621724,13.7942437922996,640,767,12.5377110841202,15.0256631273753,32.5575485712449,0.637808027489811,1.84147631548016,56.8590313782756,94,-37.1409686217244,NA,1.11387829366212,1.84147631548016,-0.727598021818035,NA
"83","05CS025",2020,"AR","Pulaski",4479,390870,3854,391911,394,1,390.87,391.911,11.4590528820324,9.83386534187609,22,22,3901.31951344818,9.98111779734485,3727.975,4069.025,9.53763399595774,10.4101747384041,86.8431100131539,0.222179010958001,1.00800777752194,577.68048655182,394,183.68048655182,0.317962075624556,1.47793508468755,1.00800777752194,0.469927307165615,0.317962075624561
"84","05CS026",2020,"AR","Saline",1316,124939,1220,122437,119,1,124.939,122.437,10.5331401724041,9.96430817481644,22,22,1298.95543016225,10.3967170392131,1212.95,1388,9.70833766878237,11.1094213976421,45.9196046268812,0.367536194678052,0.952464802823778,17.0445698377519,119,-101.955430162248,NA,0.136423133190977,0.952464802823778,-0.816041669632801,NA
"85","05CS027",2020,"AR","Sebastian",1569,127518,1323,127827,136,1,127.518,127.827,12.3041452971345,10.3499260719566,22,22,1355.90657798701,10.6330602580578,1257,1445.05,9.85743189196819,11.332125660691,48.0062430770663,0.376466405347216,1.06651609968789,213.093422012989,136,77.0934220129886,0.361782270352248,1.67108503907673,1.06651609968789,0.604568939388838,0.361782270352239
"86","05CS028",2020,"AR","Sharp and Nearby Counties ",1313,78420,1213,77912,161,5,78.42,77.912,16.7431777607753,15.5688469041996,22,22,1246.23712609746,15.8918276727552,1162.975,1334.05,14.8300816118337,17.0116041826065,44.7603694653504,0.570777473416863,2.05304769191533,66.7628739025351,161,-94.2371260974649,NA,0.851350088020073,2.05304769191533,-1.20169760389525,NA
"87","05CS029",2020,"AR","Southeast Arkansas",1122,72062,910,72379,120,5,72.062,72.379,15.5699258971441,12.5727075532958,22,22,987.370860026816,13.7016854934198,912,1064.025,12.655768643668,14.7654103410952,39.5438340935071,0.548747385494534,1.6652327162721,134.629139973184,120,14.6291399731837,0.108662507805499,1.86824040372432,1.6652327162721,0.203007687452219,0.108662507805487
"88","05CS030",2020,"AR","Van Buren and Nearby Counties ",1157,69572,1024,69604,117,5,69.572,69.604,16.6302535502788,14.7117981725188,22,22,1053.78190215812,15.1466380463134,968,1135,13.9136434197666,16.3140343816478,42.4138032450016,0.609638981846168,1.68171103317427,103.218097841884,117,-13.7819021581161,NA,1.4836155039654,1.68171103317427,-0.19809552920887,NA
"89","05CS031",2020,"AR","Washington",1943,245240,1768,239187,233,1,245.24,239.187,7.92285108465177,7.39170607098212,22,22,1791.53388231551,7.30522705233858,1691.975,1900,6.89926194748002,7.74751264067852,52.355630901433,0.213487322220816,0.950089708041103,151.466117684487,233,-81.5338823155134,NA,0.61762403231319,0.950089708041103,-0.332465675727913,NA
"90","05CS032",2020,"AR","White",995,78296,846,78753,62,1,78.296,78.753,12.7081843261469,10.7424479067464,22,22,881.122943213842,11.2537414837775,809,951.025,10.3325840400531,12.1465336671094,36.6960197960061,0.46868319960159,0.791866762031266,113.877056786158,62,51.8770567861578,0.455553192629261,1.45444284236941,0.791866762031266,0.662576080338148,0.45555319262925
"91","06CS001",2020,"CA","Alameda",11237,1683448,10153,1671329,689,1,1683.448,1671.329,6.67499085210829,6.07480633675357,22,22,10129.9629424237,6.01738987032784,9826.975,10395.025,5.83740929330754,6.17484175335383,145.207949591696,0.0862562725974882,0.409279051090381,1107.03705757634,689,418.037057576337,0.377617943966172,0.657600981780449,0.409279051090381,0.248321930690068,0.37761794396617
"92","06CS002",2020,"CA","Alpine and Nearby Counties",1383,119053,1286,119269,92,5,119.053,119.269,11.6166749262933,10.7823491435327,22,22,1311.66802039534,11.0175133797161,1221,1406.025,10.2559364316733,11.8100761845565,47.1895544591179,0.396374341336362,0.77276507101879,71.3319796046617,92,-20.6680203953383,NA,0.599161546577221,0.77276507101879,-0.173603524441569,NA
"93","06CS003",2020,"CA","Butte",2343,235252,2152,219186,148,1,235.252,219.186,9.95953275636339,9.81814531950033,22,22,2561.6978585509,10.8891650593869,2438.95,2692.05,10.3673932633941,11.443260843691,65.3674837509593,0.277861543157802,0.629112611157397,-218.697858550897,148,-366.697858550897,NA,-0.929632303023551,0.629112611157397,-1.55874491418095,NA
"94","06CS004",2020,"CA","Colusa+Lake",1035,86316,1044,85933,62,2,86.316,85.933,11.9908244126234,12.1489998021715,22,22,1073.56422849218,12.437604018863,997.975,1156.025,11.5618772881042,13.3929398952685,40.72864964496,0.471855155996108,0.718290930997729,-38.5642284921817,62,-100.564228492182,NA,-0.446779606239634,0.718290930997729,-1.16507053723736,NA
"95","06CS005",2020,"CA","Contra Costa",8800,1160289,7921,1153526,480,1,1160.289,1153.526,7.58431735541749,6.86677196699511,22,22,8078.58242370556,6.96256055491827,7835,8324.2,6.75262800905636,7.17424710567798,126.678859457423,0.109178712766753,0.413690037568227,721.417576294439,480,241.417576294439,0.334643324791836,0.621756800499222,0.413690037568227,0.208066762930995,0.334643324791838
"96","06CS006",2020,"CA","Del Norte+Humboldt+Trinity",1897,175830,1906,175655,35,3,175.83,175.655,10.7888301200023,10.8508155190572,22,22,1881.88692953503,10.7028773789173,1774.975,1989.025,10.0948359210601,11.3122049707103,55.899063465288,0.317915392511449,0.199055906273105,15.1130704649747,35,-19.8869295350253,NA,0.0859527410850216,0.199055906273105,-0.113103165188083,NA
"97","06CS007",2020,"CA","El Dorado",1809,194567,1591,192843,78,1,194.567,192.843,9.29756844685892,8.25023464683706,22,22,1692.64017905188,8.69952344977247,1593.95,1794,8.19229365719778,9.22047418113041,51.5202913367095,0.264794602048186,0.400890181788279,116.359820948121,78,38.3598209481206,0.329665520585696,0.598044997086454,0.400890181788279,0.197154815298176,0.329665520585694
"98","06CS008",2020,"CA","Fresno",8763,1010731,7040,999101,1017,1,1010.731,999.101,8.66996263100667,7.04633465485471,22,22,7324.98118340234,7.24721135831625,7096.975,7549.1,7.02162593212239,7.46895069014406,116.641607669132,0.115403215760803,1.0062024415992,1438.01881659766,1017,421.018816597657,0.292776987156388,1.42275127269042,1.0062024415992,0.41654883109122,0.29277698715639
"99","06CS009",2020,"CA","Glenn+Tehama",1069,92517,972,93477,72,2,92.517,93.477,11.5546332025466,10.3982797907507,22,22,1071.58127467489,11.5825337470399,997.975,1154,10.7869364549218,12.4733832701017,40.8932524274371,0.442007981532444,0.778235351340835,-2.58127467489271,72,-74.5812746748927,NA,-0.027900544493324,0.778235351340835,-0.806135895834159,NA
"100","06CS010",2020,"CA","Imperial",1892,183125,1094,181215,537,1,183.125,181.215,10.3317406143345,6.03702783985873,22,22,1187.1632901331,6.48280294953226,1108,1271.025,6.05051194539249,6.94075085324232,43.0547757364234,0.235111403338831,2.93242320819113,704.836709866905,537,167.836709866905,0.238121408146573,3.84893766480224,2.93242320819113,0.916514456611113,0.238121408146579
"101","06CS011",2020,"CA","Kern",7667,912008,6340,900202,761,1,912.008,900.202,8.40672450241665,7.04286371281112,22,22,6530.94052477089,7.16105618017702,6312,6745.125,6.9209919211235,7.39590551837265,110.888010848558,0.121586664643905,0.834422505065745,1136.05947522911,761,375.059475229114,0.33014070425624,1.24566832223963,0.834422505065745,0.411245817173882,0.330140704256242
"102","06CS012",2020,"CA","Kings",1071,153382,891,152940,129,1,153.382,152.94,6.98256640283736,5.82581404472342,22,22,925.540578621834,6.03421899976421,853,1003.025,5.561278376863,6.53939184519696,37.7594090124431,0.246178880262633,0.841037409865564,145.459421378166,129,16.4594213781662,0.113154728804915,0.948347403073152,0.841037409865564,0.107309993207587,0.113154728804914
"103","06CS013",2020,"CA","Lassen+Plumas+Sierra",596,52473,495,52385,22,3,52.473,52.385,11.3582223238618,9.44926982914957,22,22,536.915163017828,10.2322177694782,483,592.025,9.20473386312961,11.282469079336,27.6787815112217,0.527486164526931,0.41926324014255,59.084836982172,22,37.084836982172,0.627654045882564,1.12600455438363,0.41926324014255,0.706741314241079,0.627654045882565
"104","06CS014",2020,"CA","Los Angeles",81703,10076054,64547,10039107,11573,1,10076.054,10039.107,8.1086306206775,6.42955593560264,22,22,65747.5626725752,6.52513004322676,64669.95,66811.325,6.41818215741996,6.63070334875141,564.010717207683,0.0559753567425982,1.1485647059851,15955.4373274248,11573,4382.43732742484,0.274667327350039,1.58350057745074,1.1485647059851,0.43493587146564,0.27466732735004
"105","06CS015",2020,"CA","Madera",1326,160910,1118,157327,184,1,160.91,157.327,8.2406314088621,7.10621825878584,22,22,1167.95494541279,7.25843605377407,1087.975,1249,6.76138835373811,7.76210303896588,42.3654884382396,0.263286858729971,1.14349636442732,158.045054587214,184,-25.9549454127857,NA,0.982195355088029,1.14349636442732,-0.161301009339291,NA
"106","06CS016",2020,"CA","Marin",2119,259104,1967,258826,132,1,259.104,258.826,8.17818327775719,7.59970018468005,22,22,1965.19306328557,7.58457246235324,1855.975,2076.025,7.16305035815734,8.01232323700136,55.3588036462236,0.213654762744781,0.509447943682846,153.806936714425,132,21.8069367144253,0.141781230289466,0.593610815403947,0.509447943682846,0.0841628717211015,0.141781230289461
"107","06CS017",2020,"CA","Mariposa+Tuolumne",965,72980,873,71681,46,2,72.98,71.681,13.2228007673335,12.1789595569258,22,22,961.079251582443,13.1690771661064,885,1046.1,12.1266100301452,14.3340641271581,41.4950418061543,0.56858100583933,0.630309673883256,3.92074841755732,46,-42.0792515824427,NA,0.0537236012271336,0.630309673883256,-0.576586072656122,NA
"108","06CS018",2020,"CA","Mendocino",1041,87391,893,86749,38,1,87.391,86.749,11.9119817830211,10.2940667903953,22,22,877.76909807405,10.0441589874707,808.975,948.025,9.25696009886602,10.8480850430822,36.87059376637,0.421903786046275,0.434827384970992,163.23090192595,38,125.23090192595,0.767200943254981,1.86782279555043,0.434827384970992,1.43299541057944,0.767200943254976
"109","06CS019",2020,"CA","Merced",2278,280906,1759,277680,282,1,280.906,277.68,8.10947434373064,6.33462978968597,22,22,1905.4612892785,6.78327016610006,1792,2006.125,6.37935821947555,7.14162388841819,54.5494883356176,0.194191253784603,1.00389454123443,372.538710721496,282,90.5387107214956,0.243031685341234,1.32620417763058,1.00389454123443,0.322309636396142,0.243031685341232
"110","06CS020",2020,"CA","Modoc+Siskiyou",753,52192,716,52380,22,2,52.192,52.38,14.427498467198,13.6693394425353,22,22,725.821826594465,13.9067639982079,657,794,12.5881361128142,15.2130594727161,33.8306936794804,0.648196920590903,0.421520539546291,27.1781734055348,22,5.17817340553484,0.190526910262494,0.520734468990129,0.421520539546291,0.0992139294438388,0.190526910262434
"111","06CS021",2020,"CA","Monterey",3026,436508,2594,434061,265,1,436.508,434.061,6.93228990075783,5.97611856398064,22,22,2722.99203420553,6.23812629827066,2601,2838,5.95865367874128,6.50159905431287,61.6225617376876,0.141171666355915,0.60709082078679,303.00796579447,265,38.0079657944698,0.125435533335947,0.694163602487167,0.60709082078679,0.0870727817003776,0.125435533335943
"112","06CS022",2020,"CA","Napa",1254,137541,1241,137744,47,1,137.541,137.744,9.11728139245752,9.00946683703101,22,22,1232.6108443933,8.96177026772595,1145,1313,8.32479042612748,9.54624439258112,42.4739898622064,0.308809663025617,0.341716288234054,21.3891556067044,47,-25.6108443932956,NA,0.155511124731564,0.341716288234054,-0.18620516350249,NA
"113","06CS023",2020,"CA","Nevada",1174,100028,1025,99755,70,1,100.028,99.755,11.7367137201584,10.275174176733,22,22,1113.22039798645,11.1290878352706,1032.975,1196,10.3268584796257,11.9566521374015,42.4599534107569,0.424480679517304,0.699804054864638,60.7796020135479,70,-9.2203979864521,NA,0.607625884887756,0.699804054864638,-0.0921781699768813,NA
"114","06CS024",2020,"CA","Orange",23626,3197529,20434,3175692,2647,1,3197.529,3175.692,7.38883056260006,6.43450309412878,22,22,20965.9463509229,6.5569214074127,20502.9,21449.05,6.41210759933686,6.7080079649004,239.653471809925,0.0749495850733254,0.827826737458832,2660.05364907707,2647,13.0536490770719,0.0049072878968441,0.831909155187359,0.827826737458832,0.00408241772852702,0.00490728789684686
"115","06CS025",2020,"CA","Placer",3583,408538,3249,398329,187,1,408.538,398.329,8.77029798941592,8.15657408825368,22,22,3514.76871716236,8.60328468138181,3368.975,3668,8.24641771389687,8.97835697046542,75.3882523181668,0.184531799534356,0.457729758308897,68.231282837638,187,-118.768717162362,NA,0.167013308034109,0.457729758308897,-0.290716450274787,NA
"116","06CS026",2020,"CA","Riverside",21744,2518274,17471,2470546,2849,1,2518.274,2470.546,8.63448536577036,7.07171613076624,22,22,18133.480617854,7.20075758946566,17658.95,18562.15,7.01232272580347,7.3709810767216,222.893617739111,0.088510470957136,1.13133042711,3610.51938214597,2849,761.519382145965,0.210916851994115,1.4337277763047,1.13133042711,0.302397349194707,0.210916851994112
"117","06CS027",2020,"CA","Sacramento",13454,1567959,11895,1552058,1052,1,1567.959,1552.058,8.58058150755217,7.66401771067834,22,22,12328.7288267035,7.86291531009642,11988.925,12673.025,7.64619801920841,8.08249769286059,171.938670651676,0.109657631769502,0.670935910951753,1125.27117329652,1052,73.2711732965236,0.0651142364927673,0.717666197455747,0.670935910951753,0.046730286503994,0.065114236492761
"118","06CS028",2020,"CA","San Benito",423,64245,378,62808,35,1,64.245,62.808,6.58416997431707,6.01834161253344,22,22,393.905166216479,6.13129685137332,345.975,444,5.38524398785898,6.91104366098529,24.1499759904713,0.375904365950211,0.544789477780372,29.0948337835213,35,-5.90516621647873,NA,0.452873122943753,0.544789477780372,-0.0919163548366188,NA
"119","06CS029",2020,"CA","San Bernardino",19383,2209385,14818,2180085,2884,1,2209.385,2180.085,8.77302959873449,6.79698268645489,22,22,15504.5062315301,7.01756653165027,15170.975,15859.025,6.8666054128185,7.17802691699274,183.205337967702,0.0829214183891453,1.30534062646393,3878.49376846986,2884,994.493768469858,0.2564123672325,1.75546306708422,1.30534062646393,0.450122440620292,0.256412367232502
